title,game_id
Snake Pit,11531
Aether Captains: Clockwork Cabal,96703
Familiar's Trouble,181319
Khyber Rifles: Britannia in Afghanistan,129311
Capitán Flint,183716
Grand Fleet,25014
Fast Food,60158
Dream On!,232980
Seize the Bean,211364
Strategy I,8362
Alexander at Tyre,9339
Ultimate Werewolf: Whitebox Edition,27682
Gods,1224
Across the Board,4650
Les Fils de Samarande,18588
Jours de gloire Campagne II: La Pologne,9846
Barbarian Kings,3251
Nonsense,14010
James Clavell's Noble House,2713
18US,17939
Greenrock Village: Tatort – Hotel,69632
Blitzkrieg in the South,8358
Ghoulash,2402
Elementos,186489
Tomb Trader,214879
Byzantium Reborn,13290
Suzerain,2716
Paul Koenig's Market Garden: Nijmegen Bridge,129668
Zen Garden,134618
The Sun Never Sets,728
Daddy Cool,18880
Soqquadro,160614
My Little Scythe,226320
Fields of Glory: Oudenarde & Malplaquet,14814
TREXO,184688
Get Adler! Deduction Card Game,190577
Cthulhu's Vault,145304
Singapore,690
Coffee,94746
Kraut & Rüben,1028
Det dårlige selskab,163040
Zombie Town,111142
Adventure Time Card Wars: Fionna vs Cake,194234
Wu Hsing,2232
Star Trek HeroClix: Tactics,111387
Eagles of the Empire: Borodino,7830
Air Cav,3309
Pictionary: Party Edition,23954
Mystick Companion,3772
Batman: Arkham City Escape,127129
Element,39530
Cthulhu: Rise of the Cults,227582
Fantasy Warriors,6487
Starship Command,2031
Super Tooth,125061
Blood & Thunder,8283
Kraken-Alarm,66825
Botts and Balls,11601
Madness At Midnight,195477
Waroong Wars,185987
Area 51: Top Secret,198898
Chaparral,206798
"The Games of War:  A Treasury of Rules for Battles with Toy Soldiers, Ships and Planes",37718
12 Realms,68606
Dealer's Choice,1434
Hungarian Nightmare,67891
Coin Quest,209190
Der Prestel Kunstmarkt,25593
NanoBot Battle Arena,143703
Chalons: The Fate of Europe,73253
If I'm Going Down...,103937
Momentum,73091
Piquet,11646
Chromosome,202589
Clash of the Eagles: Borodino & Friedland,12505
Rogue Stars: Skirmish Wargaming in a Science Fiction Underworld,193696
Star System,27687
Poland '39: The Nightmare Begins,15211
Wild Fun West,120781
Cromwell's Victory: The Battle of Marston Moor,4336
Ragnarök: Aesir and Jötunn,92777
Fictionary,25400
SłowoStwory,121663
Aeronautica Imperialis,27359
Taiwan Monsters Brawl,216367
Wizard Junior,25866
Haggle,10751
Insidious Sevens,84864
Guerra a Muerte,29447
All Things Zombie: Reloaded,177977
Columbus,1400
Lemonade Stall,69543
Aristo-Maze,158604
Trophy Buck,102940
God Hates Charades,158059
Renju,11930
Adaman,88147
Stratego: Marvel Heroes,24704
First Team: Vietnam,8461
Zombie Survival: The Board Game,79312
Art of War,30669
Caravelas II,158445
Siege of Sunfall,191201
Flußpiraten,561
Armies of Arcana,4176
Fibonacci,695
West Riding Revisited,74678
Judge Dredd Miniatures Game,97248
Battlespace,7470
LIXO?,103328
Light & Dark,214213
Tortuga,7944
Africa Orientale,10267
Nanahoshi,142980
Atacama,144587
Summy,84776
Jutland: The Duel of Dreadnoughts,4349
Rapid Recall,2814
Imperial Harvest,166767
Opus-Dei: Existence After Religion,41757
Gadgeteers,201510
Diceland: Cyburg,18248
Guild Stack,149814
Linkage,41149
Battle of LITS,105265
Spot it! Party,143843
GiftTRAP Lite,60682
The Battle of Prague,7938
Viking Gods,2483
Schwarzes Gold,55841
Krypto,7694
Plunder,1486
ORE-SOME,214970
Guns of Galicia,123511
More Backpacks and Blisters,7367
Perspective,176887
Bambuti,479
A Song of Ice & Fire: Tabletop Miniatures Game – Stark vs Lannister Starter Set,223376
Adventure Time Card Wars: Lemongrab vs. Gunter,174552
Knights of Ten,121322
A Fatal Attraction: The Gallipoli Campaign,25516
Tonga Island,40619
Panzer Vor!,161600
Turbo Drift,207442
Records of Three Kingdoms 190-280,88925
Kenta,58003
Tomorrow the World,7625
Bankraub,133421
Huh?,205506
Drakon (first edition),59061
Eagles of the Empire: Friedland,7829
Balkans 1941,11135
Monsoon Market,161148
Ludus Gladiatorius 2,30111
Amerigo,38924
Name Burst,984
Chennault's First Fight,18061
The Pioneers Program,196031
Kaiser,17779
Meepile,35054
Trail of the Fox,8334
[microfilms],175867
Ludoviel,8394
Sniper! (second edition),39007
Mandrago,207335
Dead Man's Chest,172837
Drakborgen Legenden,5177
Pirates of the Caribbean: Master of the Seas Strategy Game,98931
Ghostbusters: The Board Game II,195275
Gridstones,36478
H.I.D.E.: Hidden Identity Dice Espionage,172598
Calciomania,10880
Wizards of Mickey CCG,34245
Behind,10890
Forceball,26604
Cabaret,171258
Gambler × Gamble!,197071
HellRail (Second Perdition),197
Knatsch,1263
7 Islands,98475
Elfengold,158
Stalag 17,107173
Commissioner Victor: The lost painting case,199530
Electronic Taboo,97747
Odysseus,1378
Wrott & Swindlers,373
Marvin Marvel's Marvelous Marble Machine,18966
Star Blazers Fleet Battle System,3892
The Other Hat Trick,145206
Rolit,8243
Steal This Game,211047
Das Regeln Wir Schon,1003
Rory's Story Cubes: Powers,192355
Carcosa,216224
Sherlook,217619
Red Empire,1687
C. C. Higgins Rail Pass,100275
Rome at War II: Fading Legions,4967
Seven Seas to Victory,6672
Super PACS,186501
Fatal Frame: The Card Game,22329
Papua,571
Austerlitz 1805: Le choc des cavaleries,25302
Nightmare Forest: Alien Invasion,196634
"Dark Millennium: The Warhammer 40,000 Collectible Card Game",19351
The Warlord Game,1781
Ultimate Showdown,192226
Aether,68943
Finger Football,21269
Dr. McNinja's Legendary Showdown,153723
Visitor in Blackwood Grove,231223
Holy War: Afghanistan,708
MERCS: Conflict,154811
"Pirates, Ninjas, Robots, & Zombies",163565
Takara Island,150599
Nomad Gods,7966
Flintloque,5692
8-Bit Invaders,111802
X-Machina,8089
Gary Gouda,104775
Skiwampus,192731
Smithereens,7754
Tie One On,23999
Mississippi Banzai,7980
Pirate 21,225000
Guess Who? Extra,39872
Campaigns of Marlborough,5930
Schloss Schlotterstein,7067
Ghost Blaster,166931
Illusion,244995
Librium,128388
Berserk: Trading Card Game,19544
Desert Island,151684
Word-Whiz,7578
"Desert War: Egypt, 1940",64769
Cthulhu: A Deck Building Game,192116
Buzz It!,69582
Universal Fighting System: Street Fighter,22476
Fame Us,95449
Prince of Chaos: Battle for Tae Orn,33857
The Seven Years World War,10822
Beep! Beep!,38287
Super Hero Squad Card Game,123923
30 Carats,148424
Blitzkrieg 1940,10261
Justice League: Dawn of Heroes,208023
Dungeon Crusade,147635
TF22: RELOAD!,146747
Zombie Tsunami,223674
One Hit Kill,178154
Doggy Bag,217890
Paris vaut bien une Messe! Les Guerres de Religion 1562-1598,9835
Monster City Planners,150827
Die Insel der steinernen Wächter,54501
City of Guilds,47414
Les Dieux Nomades,23605
Jackal & High,130725
Castellum: Maastricht,229477
Eye Know,35665
Quest Stories,200593
UNO Rummy-Up,5522
Word Jam,10998
Somosierra 1808,39279
7 Dice Wonders,143085
Mensch ärgere Dich nicht: Das Kartenspiel,29011
Albion 20,36674
Black Stories Real Crime Edition,57052
Principles of War: 19th Century,7703
Wolsung Steampunk Skirmish Game,129038
Splatter SHOOT,209714
Firestorm,3838
Stupiduel,12577
Im Wald da sind die Räuber,38866
DiceWar: Roots of Mali,202245
Animal Mind,207378
Midgard: The Card Game,136813
J'te Gage Que...,27155
Happy Birthday!,62280
Nordwind 1945,97494
All Quiet on the Martian Front,142219
Rebel Sabers: Civil War Cavalry Battles,14881
Pecunia non olet (second edition),209672
Sweets Stack,211810
APBA Pro Football,5637
Death Wish,177921
Ocean Labyrinth,176193
Letter Roll,29106
Tomorrow's War (second edition),106523
Caro,133524
Triple Yahtzee,8944
1830 Cardgame,127229
DeathMaze,3625
Galaktico,56195
Zombies vs Cheerleaders,176433
Spinnentwist,20036
Star Wars Labyrinth,130600
Flippin' Fruit,150623
Go/Stop,21061
James Clavell's Shogun Card Game,3067
Wordz,116231
Walk The Plank: Limited Edition,219622
Lumacorsa,111855
The Battle of the Alma,6940
My Kind of Town,61477
Submarine,3083
Pyramidis,1252
Liar!,21188
Saipan,8743
Pictionary: 20th Anniversary,27626
Gyrating Hamsters,225645
LOGacta Chart Soccer,26794
Infinity Dungeon: Peril without End,125549
Feuville,220878
Game Election,177868
Mad Scientist University,21666
Dragon Pets,212378
Pirates! Card Game,150923
Luftwaffe: Aerial Combat – Germany 1943-45,31067
TRIUMPH: A card-arranging strategy game,196256
Escrete,19676
"25 Words or Less: People, Places and Things Edition",22999
Blam!,17765
Da Yu: The Flood Conqueror,158495
Kill Shakespeare,149112
ChickenFoot,21572
Electronic Battleship Advanced Mission,6837
Tous au dodo,30438
Ursa Miner,226006
Aether Captains: Pirates and Traders,92186
"The Ardennes Offensive: The Battle of the Bulge, December 1944",8703
Pour Dieu et pour le Roy,15432
Dark Eden,9041
Lille,12218
Legends of the Three Kingdoms,35188
Loot,770
Venus Needs Men,23707
Hexenflug,64955
The American Revolution 1775-1783,8803
Starfall,2743
Kircholm 1605,26621
Blindes Huhn,858
Safe Breaker,165889
The Princess and the Goblin,198881
Champs de Bataille III: D'Alexandre à Hannibal,9863
Bloody Keren,8705
Card Goblins,117986
Grand siècle,5728
Up the Creek,2047
Anzio/Cassino,69687
Gingerdead House,166650
Primate Fear,147145
Hérois & Monstros,187673
Hau La,57310
Dune,121
Mai '68 Le jeu,6907
Pyramidion,128855
Space Station Zemo,1623
Square Off,2164
Rebels & Redcoats: Volume III,19304
Death Show TV,229408
Little Thunder Witch,26869
Principles of War: Napoleonics,7588
"Bastogne: The Desperate Defense, December 1944",12465
Halali,1130
Carrier Battlegroup: Solitaire,150429
Schlag den Raab: Das 2. Spiel,94116
Alpha Playing Cards,2762
Crabs!,197944
Death Note Investigation Card Game,42216
Aether Captains: The Search,98780
Der Schatz der 13 Inseln,183340
Dragon Dodge,209090
Fishy Tactics,194874
Crash Canyon,10968
Escape the Nightmare,183649
Super Giant Monster Showdown,955
Split,186
Byzantium,10236
Rogue Agent,98960
Ball Park Baseball,18600
The Circle,32047
Berlin '45: The Nightmare Ends,15212
Avalanche,446
Mandarin,3147
De Poorters van Nieuwstad,140179
Crash!,1401
Astoria,25772
Fast Flip,194088
The Last Victory,11764
Mint Julep,222462
DiceWar: Light of Dragons,184170
How to Host a Murder: The Class of '54,4875
Dungeon Plungin',31412
Neutron,6978
Vinegar Joe's War: CBI,16432
Crusades II,2263
The Battle of Red Cliffs,39375
Super Tock 4,32346
Open Combat,173335
The Princess Bride: I Hate to Kill You,181574
Age of Assassins,153486
Barnyard Buddies,486
Coast-to-Coast Rails,41878
Camelot: The Court,161913
The Lord of the Rings Labyrinth,8985
Tallinn,194505
Grave Robbers III: Suburban Slashers from Sunnydale Street,66641
The War: Europe 1939-1945,67084
Hoppe Reiter,104780
Demon Worker,216856
Fox's Party,108155
Legends and Lies,154281
Adventurer,1405
Realm,3024
Secrets of the Third Reich,37741
Skittle-Bowl,5346
Zaic,66517
Fantasy Fantasy Baseball,179600
"Bigfootses, The Card Game",148592
Mamba,3604
7 & 7,166341
Electronic Detective,5777
Storage Wars: The Game,130763
Catherine the Great,19246
Seasons: The Calendar Rummy Game,9971
Fairy Tile,220780
V-Wars,163099
Liebrary,20130
Diceborn Heroes,215521
Z-G,1820
Swordfish,124881
North Pole,39034
Khe Sanh '68,186974
Lap Dance,125148
Julchen und die Monster,25944
Pencil Park,222798
Skallywaggs,18580
Bezzerwizzer Familieudgave,35137
Diceland: Dragons,18247
Three of a Crime,7641
La Guerre de l'Empereur,276
I Signori dei Draghi,86754
Forward to Richmond!,6402
Category Game,13094
The Game of Life: Twists & Turns,28609
Mieses Karma,90375
Brettfußball,9063
The Card Game of Oz,87876
Morphology,86433
Rommel at Bay,17146
Formissimo,146262
The Chinese Civil War of 1930,73536
Stipulations,161063
Rising Sun Railroads,102150
Save the Treasure of Fairy Tales,28565
Six Day War: 1967,116737
Superstar Pro Wrestling Game,11188
Kawaguchi's Gamble: Edson's Ridge,34195
Crossword Pyramids,19634
Arcanya: Magic Academy,176634
L'Arbre,218905
The Kaiser's Battle,4208
Museum,204505
Flick Wars,142829
Victory at Sea,3240
Bloody Buna,8245
Match Madness,204498
Flip 9,165737
Munchkin Collectible Card Game,202204
Anno Domini: Schweiz,18084
Sen,236245
Business,625
Army Ants,36737
HATSUDEN,228234
HeroCard Nightmare,29415
Double Shutter,34943
Invers,1082
Laguna,557
"Graveyards, Ghosts & Haunted Houses",177995
Der Herr der Ringe: Die Zwei Türme – das Kartenspiel,4780
Nok-Hockey,18536
Collapse,162578
Pro Football Fantasm,3612
Miss Monster,16268
ZoxSo,52827
Seii Taishogun,37370
Speedy Words,169436
Tavern Fame,177477
Paradise Fallen: The Card Game,135107
Sporz Original Outbreak,92465
Sherlock Deluxe,52332
Chinese Chess,5162
11 de Setembre. Setge 1714,38763
Consensus Movie Edition,41428
Chosin: X Corps Escapes the Trap,38825
Die Wiege der Renaissance,32333
Brewhouse Bash,11357
Drinking Quest: Journey into Draught,206437
Nightmare,5641
Vikings: Raid & Conquer,205419
Tesseract,24729
Särge schubsen,171475
Thieves of Bagdad,649
Clue VCR Mystery Game,3022
Eagle Day: The Battle of Britain,129314
Pirates & Plunder,13960
Thématik,137780
Engage,96564
Kirovograd,13837
Addictive Alchemy,166991
World Conquerors,109643
Elefantenparade,362
APBA Professional Golf,12369
Blood on the Clocktower,240980
Terra Turrium,790
"Cambrai, 1917: The First Blitzkrieg",13800
Gnomi,193854
Nowheresville: Bandit Paradise,145649
Lu Zhan Jun Qi,8909
"The Finnish Front, 1941-42",38828
Duell,2409
Pocket Dungeon,42361
Attila,827
"Die Welt: Singapur, wo liegt das nur?",136086
American Civil War 1861-1865,5964
Miscellaneous Game Book,22427
X-Men: Under Siege,1698
Power Play: Schemes & Skulduggery,144412
Cuckooo!,230240
Rebels & Redcoats: Volume I,6885
Wolf & Hound,181670
Actionworks,140939
Private Die,162038
Medieval Mastery,86882
Flash 10,146152
Ophidian 2350,7203
StoryLine: Fairy Tales,192924
Credo!: the Game of Dueling Dogmas,1304
Riffifi,660
Zombiegeddon,39914
Color Wheel,198548
Neos,86165
"Operation Shoestring: The Guadalcanal Campaign, 1942",8056
Battlestar Galactica,2688
Isi,226
Ambyria: Shroud of the Shadow Demon,169246
Ringgz,23521
Oh My Lair!,126069
"No Prisoners: The Campaigns of Lawrence of Arabia, 1915-1918",22227
Thoughtwave,2395
Ruweisat Ridge: The First Battle of El Alamein,6008
Arnhem Bridge,4472
August Fury,8888
Top Banana,2011
Scene It? Harry Potter: The Complete Cinematic Journey,107181
Manimals: Europa 1,32414
Mountain of Inferno,39802
Spectrangle,2003
Die Osterinsel,445
In Flanders Fields,9113
Champs de bataille: Soissons 486 et Poitiers 732,9932
First Blood: The 1st and 2nd Battles of Manassas,17649
Handy,19623
Hinkel & Stein,86006
RisiKo! Challenge,67022
Metro 2033,112210
Los Aprendices,180489
About Time,32337
Friesen-Törn,20643
Zitadelle: Duel for Kursk,7142
UNO Flash,38038
Total Soccer,86849
Bohnanza Fun & Easy,81100
Hatflings!,199800
Azteca,956
Tokami,1079
The Kingdoms of Crusaders,76681
Wembley,2721
Outrider,68504
Dark Assembly,184780
"Mirror, Mirror",94140
Soluna,131199
1899,3130
Tausch Rausch,172312
Epic Trading Card Game,39998
Aachen,5828
"Marengo: Napoleon in Italy, 14 June 1800",13881
Rally,1809
Mao,4213
Border War: Angola Raiders,129308
Cults Across America,1210
Flizz & Miez,154681
Risk: Star Trek 50th Anniversary Edition,199882
Star Wars Lightsaber Dueling,5733
Corona,1000
Jumbo & Co,11084
The Black Prince,10557
Anno Domini: Münzen,18083
Spartan,11500
Lawrence of Arabia,2751
AmuseAmaze,31887
Trollland,70597
Raider!,3666
Codename: Oracle,143588
Barca,69347
Blooming Gardens,4593
Golem,2889
Chinese Farm,8747
Saga,2214
Seven Swords,126941
Uppsala: Città d'Italia,61319
"The Lost Battalion: The Meuse-Argonne Offensive, 1918",11674
Drillit! A Fuga da Montanha de Cristal,172875
Kami-sama,232318
Löwendynastie,791
Castle Danger,6995
Toscana,1701
Prochorovka: Armor at Kursk,4683
Monty's D-Day,7562
A Line in the Sand: The Battle of Iraq,2061
Port Stanley: Battle for the Falklands,3161
You Must Be an Idiot!,20881
Peloton,3330
"The Wilderness Campaign: Lee vs. Grant, 1864",16617
Fire,871
War For the Motherland,15683
Donkey: It's a Kick!,95503
Foretold: Rise of a God,156224
Kathai,1110
All Queens Chess,173404
Number Rumba,26786
Rocca Rails,168834
Long Short,1952
Chronos Conquest,141997
Knockout,7334
First Blood: The Guadalcanal Campaign,9438
Bollox,69
From Overlord to Berlin,88045
Killer Bunnies and the Conquest of the Magic Carrot,95607
Rubik's Tac Toe,3081
Zankapfel,465
Invasion: Earth,6919
Les morts aux trousses,23404
Scalawag!,140600
Trade,2319
Rebels & Redcoats: Volume II,17644
Dash! A whimsical race through Singapore,113700
Bantu,8990
Age of Scheme: Routes to Riches,38637
Sticks & Stones,2988
Privateer,145496
The Alamo,4084
Road Rally USA,136954
Cover Up,7545
Spy or Die Trying,138682
When Tigers Fight,707
Wintergewitter,12049
Agora Barcelona,21437
Bharg,37099
Anno Domini,3485
Aronda,35546
Lieber bairisch sterben,1029
Phase Line Smash,4494
Twin Win,31711
Castle Builders,39029
Fiasko,2369
Holiday!,512
Shift: The Single Card CCG,138616
Sounds Like a Plan,65554
Over the Top! Four Battles from World War One,10221
Ghost Division: The 7th Panzer Division's Drive to the Sea,150424
Dagger Thrusts,20514
Spinner Dominoes,6993
Modigliani,3402
Four Suspects,211146
Vem aí a Troika,133713
MacArthur's Return: Leyte 1944,4015
O Último Grande Campeão,98352
Jackpot Yahtzee,2826
DREIst!,194387
Alien Space Battle Manual,8046
The Shooting Party,203715
Demonslayer: Siege of Mt. Kunlun,166260
Conflicting Legends,209734
"Combined Arms, modern miniature wargaming",9259
Marching Through Georgia,12629
Nomads of Arabia: The Wandering Herds Game,26363
Wizard's Brew,135557
"Murder, She Wrote",2436
Super Farmer,17557
WordARound,138016
Fab Fib,11983
Black Stories: Shit Happens Edition,147681
Mayday,4317
The Game of Life: Card Game,15731
Looting Atlantis,169550
Pot de Vin,232078
Vietnam Solitaire,26306
USN Deluxe,11707
The Orchard: Card Game,41305
Shapeshifters,1632
Dragons & Chickens,205080
Tiku,39089
Pass the Bomb Junior,15383
ひとひら (Hitohira),176642
Bad Beets,175458
Battles & Leaders,4296
Nine Navies War,23643
Treasure Fleet,24186
Punch!,20302
Dragon Ball Z TCG (2014 edition),168077
Knight Moves,21479
Dragons of Glory,709
Battlegame Book 4: World War II,12478
Matterhorn,231644
"Antietam: The Bloodiest Day, 17 September 1862",6360
Schlock Mercenary: Capital Offensive,112462
Poker Assault,194231
Fisticuffs!,179304
Terakh: A Creative Strategy Game,19735
Sergeants! On the Eastern Front,14523
Capt'n Clever,5704
Hit the Throttle!,97751
Tunisie 1943,14299
4 Monkeys,80908
The Moscow Campaign,8754
"Yetisburg: Titanic Battles in History, Vol. 1",35122
Raid & Trade,159003
Cinco,86254
Pig Pile,1877
Mumia: Wyścig w bandażach,167185
Lightning: Poland,37633
Construction Zone,130685
Trivial Pursuit: Genus Edición III (Spain),37351
The High Kings of Tara,2415
Zoom Zoom Ka-Boom!!,100015
Constantinople,196328
Get to the Chopper!!!,35635
Captain Silver,219509
Superfight: The Anime Deck,182198
Animal Party,12291
"Take The ""A"" Chord",174975
